id,line_id,tx1_id,tx1_lat,tx1_lon,tx1_alt,tx2_id,tx2_lat,tx2_lon,tx2_alt,rx1_id,rx1_lat,rx1_lon,rx1_alt,rx2_id,rx2_lat,rx2_lon,rx2_alt,timestamp,array_type,symmetry,stacks,input_current,contact_resistance,apparent_resistivity,apparent_resistivity_err,chargeability,chargeability_err,decay_curve,qc_review
line-a-r00572,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,2026-08-17T15:54:24Z,dipole-dipole,1,8,1.782,449.0,205.713,7.848,0.00470,0.00095,0.00775;0.00670;0.00606;0.00605;0.00525;0.00491;0.00356;0.00283;0.00244;0.00176,
line-a-r00573,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,2026-08-17T15:54:36Z,dipole-dipole,1,4,1.637,488.7,207.697,6.498,0.00290,0.00094,0.00430;0.00447;0.00373;0.00383;0.00296;0.00298;0.00216;0.00200;0.00132;0.00090,
line-a-r00574,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:54:48Z,dipole-dipole,2,3,1.486,538.4,210.752,8.945,0.00543,0.00100,0.00920;0.00852;0.00754;0.00752;0.00644;0.00492;0.00423;0.00325;0.00294;0.00196,
line-a-r00575,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:55:00Z,dipole-dipole,2,8,1.634,489.7,194.543,9.418,0.00504,0.00088,0.00815;0.00668;0.00660;0.00655;0.00548;0.00466;0.00411;0.00295;0.00278;0.00180,
line-a-r00576,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:55:12Z,dipole-dipole,2,4,1.892,422.7,199.904,7.517,0.00405,0.00116,0.00645;0.00610;0.00582;0.00517;0.00445;0.00413;0.00350;0.00261;0.00177;0.00144,
line-a-r00577,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:55:24Z,dipole-dipole,2,7,1.802,443.9,198.821,7.528,0.00417,0.00104,0.00623;0.00595;0.00538;0.00517;0.00428;0.00385;0.00324;0.00241;0.00186;0.00154,
line-a-r00578,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:55:36Z,dipole-dipole,2,5,1.568,510.2,192.492,8.243,0.00607,0.00129,0.00983;0.00911;0.00767;0.00786;0.00622;0.00543;0.00452;0.00397;0.00301;0.00220,
line-a-r00579,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T15:55:48Z,dipole-dipole,2,7,1.576,507.6,195.123,8.440,0.00351,0.00115,0.00579;0.00502;0.00465;0.00474;0.00381;0.00288;0.00292;0.00226;0.00175;0.00141,
line-a-r00580,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:56:00Z,dipole-dipole,3,7,1.894,422.4,190.941,7.252,0.00744,0.00106,0.01119;0.01165;0.00919;0.00974;0.00823;0.00765;0.00537;0.00483;0.00346;0.00252,
line-a-r00581,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:56:12Z,dipole-dipole,3,4,1.353,591.4,204.646,6.630,0.00551,0.00097,0.00886;0.00868;0.00774;0.00679;0.00579;0.00516;0.00429;0.00373;0.00252;0.00231,
line-a-r00582,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:56:24Z,dipole-dipole,3,7,1.740,459.8,180.829,6.359,0.00556,0.00981,0.00811;0.00798;0.00780;0.00727;0.00583;0.00524;0.00449;0.00369;0.00282;0.00205,
line-a-r00583,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:56:36Z,dipole-dipole,3,5,1.290,619.9,198.718,7.817,0.00438,0.00111,0.00651;0.00649;0.00648;0.00505;0.00444;0.00439;0.00357;0.00288;0.00209;0.00142,
line-a-r00584,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:56:48Z,dipole-dipole,3,7,1.458,548.9,181.385,8.961,0.00706,0.00098,0.01159;0.00999;0.01045;0.01008;0.00801;0.00742;0.00523;0.00463;0.00331;0.00256,
line-a-r00585,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:57:00Z,dipole-dipole,3,6,1.787,447.6,186.411,6.894,0.00336,0.00093,0.00517;0.00536;0.00420;0.00386;0.00389;0.00317;0.00273;0.00208;0.00165;0.00106,
line-a-r00586,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:57:12Z,dipole-dipole,3,8,1.626,491.9,183.259,8.176,0.00578,0.00125,0.00898;0.00855;0.00853;0.00719;0.00620;0.00533;0.00461;0.00395;0.00272;0.00192,
line-a-r00587,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T15:57:24Z,dipole-dipole,3,7,1.572,508.8,191.998,6.724,0.00517,0.00097,0.00774;0.00762;0.00795;0.00653;0.00577;0.00523;0.00435;0.00326;0.00258;0.00192,
line-a-r00588,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:57:36Z,dipole-dipole,4,3,1.502,532.6,159.816,5.010,0.00825,0.00119,0.01339;0.01261;0.01107;0.00976;0.00921;0.00720;0.00646;0.00523;0.00424;0.00281,
line-a-r00589,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:57:48Z,dipole-dipole,4,6,1.678,476.9,165.711,6.432,0.00756,0.00089,0.01241;0.01206;0.01138;0.00948;0.00797;0.00704;0.00606;0.00540;0.00341;0.00276,
line-a-r00590,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:58:00Z,dipole-dipole,4,8,1.807,442.7,166.087,5.718,0.00946,0.00117,0.01485;0.01420;0.01372;0.01152;0.01004;0.00975;0.00683;0.00586;0.00461;0.00314,
line-a-r00591,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,,,,2026-08-17T15:58:12Z,dipole-dipole,4,7,1.650,485.0,170.681,4.293,0.00485,0.00107,0.00803;0.00656;0.00675;0.00545;0.00518;0.00466;0.00369;0.00288;0.00262;0.00165,
line-a-r00592,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:58:24Z,dipole-dipole,4,8,1.769,452.3,178.039,7.615,0.00638,0.00126,0.01009;0.00935;0.00856;0.00762;0.00745;0.00578;0.00547;0.00384;0.00271;0.00227,
line-a-r00593,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:58:36Z,dipole-dipole,4,5,1.280,625.0,175.443,5.968,0.00669,0.00124,0.00983;0.01009;0.00859;0.00863;0.00780;0.00615;0.00538;0.00417;0.00314;0.00228,
line-a-r00594,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:58:48Z,dipole-dipole,4,7,1.831,436.8,166.035,7.684,0.00807,0.00112,0.01299;0.01190;0.01093;0.00929;0.00878;0.00819;0.00677;0.00523;0.00388;0.00259,
line-a-r00595,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T15:59:00Z,dipole-dipole,4,8,1.384,577.9,163.902,5.657,0.00662,0.00122,0.01097;0.01029;0.00905;0.00734;0.00694;0.00527;0.00526;0.00392;0.00323;0.00253,
line-a-r00596,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T15:59:12Z,dipole-dipole,5,6,1.714,466.8,141.173,6.743,0.01099,0.00124,0.01834;0.01784;0.01333;0.01335;0.01365;0.01073;0.01007;0.00712;0.00534;0.00360,
line-a-r00597,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T15:59:24Z,dipole-dipole,5,3,2.000,362.0,141.834,6.339,0.01057,0.00143,0.01801;0.01540;0.01338;0.01284;0.01142;0.01080;0.00831;0.00728;0.00467;0.00415,
line-a-r00598,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T15:59:36Z,dipole-dipole,5,3,1.449,552.0,135.838,6.429,0.01118,0.00138,0.01744;0.01684;0.01485;0.01431;0.01171;0.01054;0.00850;0.00713;0.00530;0.00353,
line-a-r00599,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T15:59:48Z,dipole-dipole,5,3,1.615,495.5,136.544,4.980,0.01161,0.00139,0.01812;0.01784;0.01523;0.01498;0.01298;0.01035;0.00946;0.00724;0.00523;0.00391,
line-a-r00600,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T16:00:00Z,dipole-dipole,5,5,1.510,529.7,142.553,184.984,0.00869,0.00135,0.01232;0.01201;0.01305;0.01063;0.00955;0.00829;0.00702;0.00615;0.00400;0.00314,
line-a-r00601,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T16:00:12Z,dipole-dipole,5,3,1.739,460.2,136.923,5.774,0.00980,0.00085,0.01462;0.01451;0.01266;0.01290;0.01115;0.00813;0.00753;0.00703;0.00440;0.00320,
line-a-r00602,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e17,33.2021985,-116.1521011,180.0,line-a-e18,33.2023579,-116.1519116,180.0,2026-08-17T16:00:24Z,dipole-dipole,5,7,1.421,563.0,138.747,6.791,0.01279,0.00105,0.01985;0.02029;0.01732;0.01663;0.01367;0.01331;0.00986;0.00810;0.00623;0.00425,
line-a-r00603,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:00:36Z,dipole-dipole,6,5,1.680,476.3,118.991,5.786,0.01400,0.00154,0.02167;0.02058;0.01778;0.01810;0.01511;0.01315;0.01076;0.00975;0.00678;0.00514,
line-a-r00604,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:00:48Z,dipole-dipole,6,3,1.634,489.7,126.568,4.764,0.01697,0.00154,0.02846;0.02526;0.02370;0.01982;0.01987;0.01663;0.01361;0.01023;0.00900;0.00567,
line-a-r00605,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:01:00Z,dipole-dipole,6,7,1.958,408.5,119.830,5.061,0.01484,0.00157,0.02348;0.02459;0.02080;0.01780;0.01573;0.01476;0.01235;0.00948;0.00662;0.00543,
line-a-r00606,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:01:12Z,dipole-dipole,6,5,1.920,416.6,123.502,4.834,0.01421,0.00180,0.02111;0.01991;0.02128;0.01792;0.01670;0.01321;0.01108;0.00966;0.00750;0.00462,
line-a-r00607,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:01:24Z,dipole-dipole,6,5,1.531,522.6,124.361,5.503,0.01489,0.00170,0.02447;0.02204;0.02015;0.01739;0.01549;0.01558;0.01231;0.00930;0.00729;0.00496,
line-a-r00608,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:01:36Z,dipole-dipole,6,7,1.541,519.0,129.010,5.349,0.01352,0.00233,0.02388;0.01964;0.01791;0.01743;0.01476;0.01267;0.01070;0.00863;0.00636;0.00456,
line-a-r00609,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e18,33.2023579,-116.1519116,180.0,line-a-e19,33.2025172,-116.1517220,180.0,2026-08-17T16:01:48Z,dipole-dipole,6,4,1.417,564.5,128.166,4.623,0.01310,0.00117,0.02060;0.02068;0.01864;0.01489;0.01514;0.01368;0.00958;0.00805;0.00584;0.00467,
line-a-r00610,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:02:00Z,dipole-dipole,7,3,1.599,500.4,109.274,4.521,0.01736,0.00177,0.02983;0.02659;0.02396;0.02204;0.01687;0.01570;0.01444;0.01035;0.00938;0.00605,
line-a-r00611,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:02:12Z,dipole-dipole,7,5,1.645,486.5,103.202,4.274,0.01881,0.00179,0.03059;0.02938;0.02589;0.02547;0.01993;0.01853;0.01537;0.01185;0.01014;0.00654,
line-a-r00612,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:02:24Z,dipole-dipole,7,5,1.428,560.1,113.396,4.516,0.01800,0.00195,0.02865;0.02653;0.02644;0.02129;0.01853;0.01666;0.01557;0.01076;0.00796;0.00565,
line-a-r00613,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:02:36Z,dipole-dipole,7,6,1.708,468.3,109.407,3.965,0.01802,0.00181,0.02754;0.02825;0.02593;0.02180;0.01942;0.01793;0.01401;0.01206;0.00890;0.00642,
line-a-r00614,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:02:48Z,dipole-dipole,7,5,2.000,366.2,113.925,4.757,0.01763,0.00168,0.02713;0.02638;0.02320;0.02328;0.01855;0.01808;0.01559;0.01352;0.00819;0.00619,
line-a-r00615,line-a,line-a-e11,33.2012421,-116.1532387,180.0,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e19,33.2025172,-116.1517220,180.0,line-a-e20,33.2026766,-116.1515324,180.0,2026-08-17T16:03:00Z,dipole-dipole,7,8,1.449,552.1,111.038,4.596,0.02137,0.00151,0.03480;0.03263;0.03019;0.02907;0.02366;0.01882;0.01709;0.01451;0.01096;0.00808,
line-a-r00616,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:03:12Z,dipole-dipole,1,6,1.270,629.9,202.853,8.522,0.00561,0.00109,0.00984;0.00759;0.00788;0.00643;0.00661;0.00561;0.00471;0.00348;0.00268;0.00179,
line-a-r00617,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:03:24Z,dipole-dipole,1,3,1.205,663.7,220.574,8.491,0.00483,0.00107,0.00751;0.00802;0.00669;0.00605;0.00558;0.00432;0.00367;0.00321;0.00204;0.00153,
line-a-r00618,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:03:36Z,dipole-dipole,1,7,0.924,866.1,206.697,8.993,0.00429,0.00121,0.00623;0.00612;0.00614;0.00546;0.00434;0.00370;0.00327;0.00281;0.00200;0.00153,
line-a-r00619,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:03:48Z,dipole-dipole,1,6,1.162,688.3,199.870,6.666,0.00468,0.00110,0.00728;0.00798;0.00634;0.00550;0.00533;0.00505;0.00389;0.00282;0.00244;0.00167,
line-a-r00620,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:04:00Z,dipole-dipole,1,8,1.035,772.8,215.275,8.763,0.00469,0.00101,0.00703;0.00777;0.00632;0.00595;0.00464;0.00489;0.00353;0.00303;0.00229;0.00177,
line-a-r00621,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e14,33.2017203,-116.1526699,180.0,line-a-e15,33.2018797,-116.1524803,180.0,2026-08-17T16:04:12Z,dipole-dipole,1,4,1.218,656.9,206.511,7.874,0.00422,0.00088,0.00675;0.00576;0.00561;0.00513;0.00483;0.00383;0.00311;0.00269;0.00201;0.00155,
line-a-r00622,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:04:24Z,dipole-dipole,2,6,1.257,636.4,195.438,5.700,0.00591,0.00140,0.00942;0.00819;0.00807;0.00737;0.00631;0.00546;0.00507;0.00361;0.00277;0.00176,
line-a-r00623,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:04:36Z,dipole-dipole,2,5,1.042,767.9,193.341,8.351,0.00468,0.00091,0.00772;0.00691;0.00677;0.00609;0.00581;0.00440;0.00365;0.00300;0.00212;0.00190,
line-a-r00624,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:04:48Z,dipole-dipole,2,3,0.982,814.3,202.577,8.218,0.00362,0.00068,0.00584;0.00572;0.00455;0.00504;0.00418;0.00331;0.00275;0.00231;0.00188;0.00132,
line-a-r00625,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:05:00Z,dipole-dipole,2,5,1.185,675.1,-221.968,7.558,0.00214,0.00091,0.00335;0.00317;0.00303;0.00229;0.00233;0.00211;0.00171;0.00148;0.00100;0.00073,
line-a-r00626,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:05:12Z,dipole-dipole,2,3,1.006,795.1,208.442,6.862,0.00505,0.00094,0.00836;0.00786;0.00655;0.00656;0.00570;0.00463;0.00374;0.00328;0.00242;0.00181,
line-a-r00627,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:05:24Z,dipole-dipole,2,4,1.067,749.5,190.133,8.620,0.00374,0.00107,0.00142;0.00176;0.00241;0.00301;0.00371;0.00394;0.00468;0.00455;0.00571;0.00680,
line-a-r00628,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:05:36Z,dipole-dipole,2,6,1.748,457.6,-290.073,7.412,0.00436,0.00093,0.00693;0.00628;0.00615;0.00494;0.00482;0.00435;0.00320;0.00256;0.00245;0.00143,
line-a-r00629,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e15,33.2018797,-116.1524803,180.0,line-a-e16,33.2020391,-116.1522907,180.0,2026-08-17T16:05:48Z,dipole-dipole,2,5,1.085,737.6,196.948,7.740,0.00249,0.00068,0.00396;0.00415;0.00338;0.00320;0.00264;0.00246;0.00198;0.00165;0.00123;0.00090,
line-a-r00630,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:06:00Z,dipole-dipole,3,6,0.976,820.0,189.621,9.020,0.00571,0.00110,0.00906;0.00852;0.00787;0.00773;0.00613;0.00488;0.00442;0.00347;0.00287;0.00210,
line-a-r00631,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:06:12Z,dipole-dipole,3,4,0.956,836.7,192.683,7.158,0.00457,0.00122,0.00629;0.00618;0.00636;0.00637;0.00459;0.00439;0.00373;0.00268;0.00222;0.00164,
line-a-r00632,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:06:24Z,dipole-dipole,3,5,1.101,726.6,180.753,7.798,0.00292,0.00154,0.00443;0.00419;0.00366;0.00350;0.00284;0.00275;0.00234;0.00176;0.00143;0.00095,
line-a-r00633,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:06:36Z,dipole-dipole,3,5,0.822,972.8,193.755,7.671,0.00437,0.00138,0.00778;0.00625;0.00602;0.00492;0.00464;0.00407;0.00326;0.00299;0.00226;0.00155,
line-a-r00634,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:06:48Z,dipole-dipole,3,8,1.056,757.8,185.288,6.642,0.00552,0.00120,0.00920;0.00784;0.00624;0.00724;0.00579;0.00513;0.00464;0.00343;0.00264;0.00181,
line-a-r00635,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:07:00Z,dipole-dipole,3,5,1.194,670.2,186.051,6.699,0.00742,0.00164,0.01135;0.01031;0.00962;0.00912;0.00830;0.00640;0.00537;0.00437;0.00354;0.00274,
line-a-r00636,line-a,line-a-e12,33.2014015,-116.1530491,180.0,line-a-e13,33.2015609,-116.1528595,180.0,line-a-e16,33.2020391,-116.1522907,180.0,line-a-e17,33.2021985,-116.1521011,180.0,2026-08-17T16:07:12Z,dipole-dipole,3,6,0.999,800.7,189.492,8.854,0.00494,0.00077,0.00792;0.00735;0.00701;0.00602;0.00521;0.00510;0.00407;0.00346;0.00238;0.00180,
